,activity_id,assay_chembl_id,assay_description,assay_type,Name,relation,target_chembl_id,target_organism,type,units,IC50,pIC50,Smiles,standard_inchi,standard_inchi_key,organism,pref_name,target_type,uniprot_id,simFragName,simFragSmiles,simFragScore,mcsFragName,mcsFragSmiles,mcsFragRatio
3744,10893604,CHEMBL2032634,Inhibition of human ACC1 using acetyl-coA as substrate incubated for 60 mins prior to substrate addition measured after 20 mins by malachite green assay,B,CHEMBL2030409,=,CHEMBL3351,Homo sapiens,IC50,nM,190,6.721246399,CCNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(C2)OC(=O)N(CC)C3=O)CC1,"InChI=1S/C26H33N5O5S/c1-3-27-24(34)28-21-20(18-8-5-6-9-19(18)37-21)22(32)29-14-10-17(11-15-29)30-13-7-12-26(16-30)23(33)31(4-2)25(35)36-26/h5-6,8-9,17H,3-4,7,10-16H2,1-2H3,(H2,27,28,34)",CBCXHQRDLMXWEC-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.325,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3745,10893603,CHEMBL2032634,Inhibition of human ACC1 using acetyl-coA as substrate incubated for 60 mins prior to substrate addition measured after 20 mins by malachite green assay,B,CHEMBL2030408,=,CHEMBL3351,Homo sapiens,IC50,nM,290,6.537602002,CCN1C(=O)OC2(CCCN(C3CCN(C(=O)c4c(NC(N)=O)sc5ccccc45)CC3)C2)C1=O,"InChI=1S/C24H29N5O5S/c1-2-29-21(31)24(34-23(29)33)10-5-11-28(14-24)15-8-12-27(13-9-15)20(30)18-16-6-3-4-7-17(16)35-19(18)26-22(25)32/h3-4,6-7,15H,2,5,8-14H2,1H3,(H3,25,26,32)",OFFPSSKVZCJPPI-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.337662338,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3746,10893602,CHEMBL2032634,Inhibition of human ACC1 using acetyl-coA as substrate incubated for 60 mins prior to substrate addition measured after 20 mins by malachite green assay,B,CHEMBL2030407,=,CHEMBL3351,Homo sapiens,IC50,nM,230,6.638272164,CCNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(CC(=O)N(CC)C3=O)C2)CC1,"InChI=1S/C27H35N5O4S/c1-3-28-26(36)29-23-22(19-8-5-6-9-20(19)37-23)24(34)30-14-10-18(11-15-30)31-13-7-12-27(17-31)16-21(33)32(4-2)25(27)35/h5-6,8-9,18H,3-4,7,10-17H2,1-2H3,(H2,28,29,36)",VETXGICRGOKEMQ-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.325,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3747,10893601,CHEMBL2032634,Inhibition of human ACC1 using acetyl-coA as substrate incubated for 60 mins prior to substrate addition measured after 20 mins by malachite green assay,B,CHEMBL2030406,=,CHEMBL3351,Homo sapiens,IC50,nM,350,6.455931956,CCN1C(=O)CC2(CCCN(C3CCN(C(=O)c4c(NC(N)=O)sc5ccccc45)CC3)C2)C1=O,"InChI=1S/C25H31N5O4S/c1-2-30-19(31)14-25(23(30)33)10-5-11-29(15-25)16-8-12-28(13-9-16)22(32)20-17-6-3-4-7-18(17)35-21(20)27-24(26)34/h3-4,6-7,16H,2,5,8-15H2,1H3,(H3,26,27,34)",IAFFCLRJGRDXQR-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.337662338,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3900,7846246,CHEMBL1912972,Inhibition of human ACC1,B,CHEMBL1910404,=,CHEMBL3351,Homo sapiens,IC50,nM,32,7.494850022,CCNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCC[C@@]3(C2)CC(C)(C)OC3=O)CC1,"InChI=1S/C27H36N4O4S/c1-4-28-25(34)29-22-21(19-8-5-6-9-20(19)36-22)23(32)30-14-10-18(11-15-30)31-13-7-12-27(17-31)16-26(2,3)35-24(27)33/h5-6,8-9,18H,4,7,10-17H2,1-3H3,(H2,28,29,34)/t27-/m0/s1",DSUNZEZCXUMUEH-MHZLTWQESA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.331210191,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3901,7846240,CHEMBL1912972,Inhibition of human ACC1,B,CHEMBL1910401,=,CHEMBL3351,Homo sapiens,IC50,nM,220,6.657577319,CC1(C)CC2(CCCN(C3CCN(C(=O)c4c(NC(=O)NC5CCCCC5)sc5ccccc45)CC3)C2)C(=O)O1,"InChI=1S/C31H42N4O4S/c1-30(2)19-31(28(37)39-30)15-8-16-35(20-31)22-13-17-34(18-14-22)27(36)25-23-11-6-7-12-24(23)40-26(25)33-29(38)32-21-9-4-3-5-10-21/h6-7,11-12,21-22H,3-5,8-10,13-20H2,1-2H3,(H2,32,33,38)",KFNHIONVGXVTNZ-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x0540,O=C(NCCc1ccncc1)NC1CCCCC1,0.392857143,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3902,7846238,CHEMBL1912972,Inhibition of human ACC1,B,CHEMBL1910400,=,CHEMBL3351,Homo sapiens,IC50,nM,63,7.200659451,CCNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(C2)CC(C)(C)OC3=O)CC1,"InChI=1S/C27H36N4O4S/c1-4-28-25(34)29-22-21(19-8-5-6-9-20(19)36-22)23(32)30-14-10-18(11-15-30)31-13-7-12-27(17-31)16-26(2,3)35-24(27)33/h5-6,8-9,18H,4,7,10-17H2,1-3H3,(H2,28,29,34)",DSUNZEZCXUMUEH-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.331210191,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3903,7846236,CHEMBL1912972,Inhibition of human ACC1,B,CHEMBL1910399,=,CHEMBL3351,Homo sapiens,IC50,nM,95,7.022276395,CNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(C2)CC(C)(C)OC3=O)CC1,"InChI=1S/C26H34N4O4S/c1-25(2)15-26(23(32)34-25)11-6-12-30(16-26)17-9-13-29(14-10-17)22(31)20-18-7-4-5-8-19(18)35-21(20)28-24(33)27-3/h4-5,7-8,17H,6,9-16H2,1-3H3,(H2,27,28,33)",KNNSIUWFWJYVRB-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.324675325,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
3904,7846234,CHEMBL1912972,Inhibition of human ACC1,B,CHEMBL1910398,=,CHEMBL3351,Homo sapiens,IC50,nM,84,7.075720714,CC1(C)CC2(CCCN(C3CCN(C(=O)c4c(NC(N)=O)sc5ccccc45)CC3)C2)C(=O)O1,"InChI=1S/C25H32N4O4S/c1-24(2)14-25(22(31)33-24)10-5-11-29(15-25)16-8-12-28(13-9-16)21(30)19-17-6-3-4-7-18(17)34-20(19)27-23(26)32/h3-4,6-7,16H,5,8-15H2,1-2H3,(H3,26,27,32)",SJPYDPLSWLTOHX-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.331125828,Mpro-x0387,OC1CCN(Cc2ccsc2)CC1,0.923076923
280,1912786,CHEMBL889748,Inhibition of 9-cis-retinoic acid-induced RXRalpha transactivation,B,CHEMBL427694,=,CHEMBL2061,Homo sapiens,IC50,nM,190,6.721246399,CCCCNS(=O)(=O)c1ccc2c(c1)N=C(c1ccc(C(=O)O)cc1)c1cc3c(cc1N2C)C(C)(C)CCC3(C)C,"InChI=1S/C33H39N3O4S/c1-7-8-17-34-41(39,40)23-13-14-28-27(18-23)35-30(21-9-11-22(12-10-21)31(37)38)24-19-25-26(20-29(24)36(28)6)33(4,5)16-15-32(25,2)3/h9-14,18-20,34H,7-8,15-17H2,1-6H3,(H,37,38)",DGXKKIIOHSKWHR-UHFFFAOYSA-N,Homo sapiens,Retinoid X receptor alpha,SINGLE PROTEIN,P19793,Mpro-x0161,COC(=O)c1ccc(S(N)(=O)=O)cc1,0.32,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
417,2391252,CHEMBL947342,Inhibition of human cytosolic PLA2alpha by GLU micelle assay,B,CHEMBL408261,=,CHEMBL3816,Homo sapiens,IC50,nM,100,7,COc1ccccc1S(=O)(=O)NCCc1c(CCCc2ccc(C(=O)O)cc2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1,"InChI=1S/C40H37ClN2O5S/c1-48-37-17-8-9-18-38(37)49(46,47)42-26-25-36-33(16-10-11-28-19-21-31(22-20-28)40(44)45)34-27-32(41)23-24-35(34)43(36)39(29-12-4-2-5-13-29)30-14-6-3-7-15-30/h2-9,12-15,17-24,27,39,42H,10-11,16,25-26H2,1H3,(H,44,45)",QYOABXPVWFBCJA-UHFFFAOYSA-N,Homo sapiens,Cytosolic phospholipase A2,SINGLE PROTEIN,P47712,Mpro-x0072,CS(=O)(=O)NCCc1ccccc1,0.327683616,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
505,17740941,CHEMBL3887984,"In Vitro Assay hPDE10a: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6×His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added to 20 ¿L, of incub",B,CHEMBL3980000,=,CHEMBL4409,Homo sapiens,IC50,nM,4,8.397940009,CC(=O)NS(=O)(=O)c1ccc(-c2cnc(N3CCOCC3)c3nc(/C=C/c4ccc5ccccc5n4)cn23)cc1,"InChI=1S/C29H26N6O4S/c1-20(36)33-40(37,38)25-12-7-22(8-13-25)27-18-30-28(34-14-16-39-17-15-34)29-32-24(19-35(27)29)11-10-23-9-6-21-4-2-3-5-26(21)31-23/h2-13,18-19H,14-17H2,1H3,(H,33,36)/b11-10+",WKTSHBHIMMIMPL-ZHACJKMWSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.333333333,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
511,1940603,CHEMBL892787,Inhibition of human platelet cPLA2-alpha assessed as arachidonic acid release by vesicle assay,B,CHEMBL397954,=,CHEMBL3816,Homo sapiens,IC50,nM,500,6.301029996,CCCCCCCCc1ccc(OCC(=O)Cn2ccc3cc(S(=O)(=O)N(C)C)ccc32)cc1,"InChI=1S/C27H36N2O4S/c1-4-5-6-7-8-9-10-22-11-13-25(14-12-22)33-21-24(30)20-29-18-17-23-19-26(15-16-27(23)29)34(31,32)28(2)3/h11-19H,4-10,20-21H2,1-3H3",GZJLLHSKWSYCDG-UHFFFAOYSA-N,Homo sapiens,Cytosolic phospholipase A2,SINGLE PROTEIN,P47712,Mpro-x0354,Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1,0.340136054,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
512,17724842,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3979472,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(C)C(C)(C)C)c4)c3c2)c1,"InChI=1S/C29H30N4O3S/c1-6-7-14-27(34)32-23-12-8-10-20(15-23)22-17-25-26(19-31-28(25)30-18-22)21-11-9-13-24(16-21)37(35,36)33(5)29(2,3)4/h8-13,15-19H,6H2,1-5H3,(H,30,31)(H,32,34)",OVTPHNAWDBWUFE-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.333333333,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
563,1912785,CHEMBL889748,Inhibition of 9-cis-retinoic acid-induced RXRalpha transactivation,B,CHEMBL397511,=,CHEMBL2061,Homo sapiens,IC50,nM,460,6.337242168,CN1c2ccc(S(=O)(=O)Nc3ccc(OC(F)(F)F)cc3)cc2N=C(c2ccc(C(=O)O)cc2)c2cc3c(cc21)C(C)(C)CCC3(C)C,"InChI=1S/C36H34F3N3O5S/c1-34(2)16-17-35(3,4)28-20-31-26(19-27(28)34)32(21-6-8-22(9-7-21)33(43)44)40-29-18-25(14-15-30(29)42(31)5)48(45,46)41-23-10-12-24(13-11-23)47-36(37,38)39/h6-15,18-20,41H,16-17H2,1-5H3,(H,43,44)",ZKSXGJLCMGEXQK-UHFFFAOYSA-N,Homo sapiens,Retinoid X receptor alpha,SINGLE PROTEIN,P19793,Mpro-x0161,COC(=O)c1ccc(S(N)(=O)=O)cc1,0.295857988,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
767,17740959,CHEMBL3887984,"In Vitro Assay hPDE10a: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6×His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added to 20 ¿L, of incub",B,CHEMBL3955838,=,CHEMBL4409,Homo sapiens,IC50,nM,1,9,NS(=O)(=O)c1ccc(-c2cnc(N3CCOCC3)c3nc(COc4ccc5ccccc5n4)cn23)cc1,"InChI=1S/C26H24N6O4S/c27-37(33,34)21-8-5-19(6-9-21)23-15-28-25(31-11-13-35-14-12-31)26-29-20(16-32(23)26)17-36-24-10-7-18-3-1-2-4-22(18)30-24/h1-10,15-16H,11-14,17H2,(H2,27,33,34)",WDWYBOGKILPTDB-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.335766423,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
794,17740945,CHEMBL3887984,"In Vitro Assay hPDE10a: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6×His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added to 20 ¿L, of incub",B,CHEMBL3952268,=,CHEMBL4409,Homo sapiens,IC50,nM,26,7.585026652,O=S(=O)(NCCO)c1ccc(-c2cnc(N3CCOCC3)c3nc(/C=C/c4ccc5ccccc5n4)cn23)cc1,"InChI=1S/C29H28N6O4S/c36-16-13-31-40(37,38)25-11-6-22(7-12-25)27-19-30-28(34-14-17-39-18-15-34)29-33-24(20-35(27)29)10-9-23-8-5-21-3-1-2-4-26(21)32-23/h1-12,19-20,31,36H,13-18H2/b10-9+",NQPBVWMBFFKRSR-MDZDMXLPSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.319526627,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
827,17724838,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3948653,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(CC)CC)c4)c3c2)c1,"InChI=1S/C26H26N4O3S/c1-4-25(31)29-21-11-7-9-18(13-21)20-15-23-24(17-28-26(23)27-16-20)19-10-8-12-22(14-19)34(32,33)30(5-2)6-3/h4,7-17H,1,5-6H2,2-3H3,(H,27,28)(H,29,31)",QARWIBDBHJDCCL-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.34965035,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
928,17740960,CHEMBL3887984,"In Vitro Assay hPDE10a: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6×His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added to 20 ¿L, of incub",B,CHEMBL3937948,=,CHEMBL4409,Homo sapiens,IC50,nM,9,8.045757491,CC(=O)NS(=O)(=O)c1ccc(-c2cnc(N3CCOCC3)c3nc(COc4ccc5ccccc5n4)cn23)cc1,"InChI=1S/C28H26N6O5S/c1-19(35)32-40(36,37)23-9-6-21(7-10-23)25-16-29-27(33-12-14-38-15-13-33)28-30-22(17-34(25)28)18-39-26-11-8-20-4-2-3-5-24(20)31-26/h2-11,16-17H,12-15,18H2,1H3,(H,32,35)",LUBKZJFQRODQLP-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.345238095,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
1103,17724843,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3918168,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(C)C(C)(C)C)c4)c3n2)c1,"InChI=1S/C26H27N5O3S/c1-6-23(32)29-19-11-7-10-18(13-19)22-16-28-25-24(30-22)21(15-27-25)17-9-8-12-20(14-17)35(33,34)31(5)26(2,3)4/h6-16H,1H2,2-5H3,(H,27,28)(H,29,32)",FBMQVTKLCHHJLB-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.347222222,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
1110,17724837,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3917327,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(C)C(C)(C)C)c4)c3c2)c1,"InChI=1S/C27H28N4O3S/c1-6-25(32)30-21-11-7-9-18(13-21)20-15-23-24(17-29-26(23)28-16-20)19-10-8-12-22(14-19)35(33,34)31(5)27(2,3)4/h6-17H,1H2,2-5H3,(H,28,29)(H,30,32)",RGEOJTBGCSOIGD-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.347222222,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
1165,17722148,CHEMBL3887618,"In Vitro Assay: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6Ã¿His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added.",B,CHEMBL3910507,=,CHEMBL4409,Homo sapiens,IC50,nM,1,9,CC(=O)NS(=O)(=O)c1ccc(-c2c(CCc3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)cc1,"InChI=1S/C29H28N6O4S/c1-20(36)33-40(37,38)24-11-7-22(8-12-24)28-26(13-10-23-9-6-21-4-2-3-5-25(21)31-23)32-29-27(14-15-30-35(28)29)34-16-18-39-19-17-34/h2-9,11-12,14-15H,10,13,16-19H2,1H3,(H,33,36)",GAZVVLJOQPSZNU-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.345238095,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
1213,17722142,CHEMBL3887618,"In Vitro Assay: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6Ã¿His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added.",B,CHEMBL3904950,=,CHEMBL4409,Homo sapiens,IC50,nM,2,8.698970004,CC(=O)NS(=O)(=O)c1ccc(-c2c(/C=C/c3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)cc1,"InChI=1S/C29H26N6O4S/c1-20(36)33-40(37,38)24-11-7-22(8-12-24)28-26(13-10-23-9-6-21-4-2-3-5-25(21)31-23)32-29-27(14-15-30-35(28)29)34-16-18-39-19-17-34/h2-15H,16-19H2,1H3,(H,33,36)/b13-10+",WPTQKPUQBUPAFC-JLHYYAGUSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.333333333,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
1283,17722144,CHEMBL3887618,"In Vitro Assay: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6Ã¿His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added.",B,CHEMBL3896000,=,CHEMBL4409,Homo sapiens,IC50,nM,7,8.15490196,NS(=O)(=O)c1ccc(-c2c(CCc3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)cc1,"InChI=1S/C27H26N6O3S/c28-37(34,35)22-10-6-20(7-11-22)26-24(12-9-21-8-5-19-3-1-2-4-23(19)30-21)31-27-25(13-14-29-33(26)27)32-15-17-36-18-16-32/h1-8,10-11,13-14H,9,12,15-18H2,(H2,28,34,35)",CDOPWJYJTALNHJ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.335766423,Mpro-x0946,NS(=O)(=O)c1ccc(Br)cc1,0.909090909
